name,category,address,score,eval_cnt,review_cnt,lat,lng,distance,ZMS
봉족발,"족발,보쌈",도곡동 954-12,3.8,17,37,37.4854019,127.0348994,1262.0277483116895,44.21
도쿄스테이크 강남점,"스테이크,립",역삼동 820,2.7,49,199,37.49945510000001,127.02725890000002,1553.8477736324985,44.18
카페로비,디저트카페,서초동 1564-4,3.9,15,126,37.4885203,127.0127436,734.0350594673675,44.12
신태평양,일식집,서초동 1692-6,3.3,28,6,37.494663700000004,127.0152264,1026.8946475681926,44.11
강남불백 강남2호점,"육류,고기",역삼동 818-8,3.3,24,198,37.499686200000006,127.02895339999999,1638.7469024247407,44.09
메기대감,"매운탕,해물탕",양재동 13-6,3.5,22,20,37.4834021,127.0360581,1401.325000609677,44.07
잇스파이스 강남역점,동남아음식,서초동 1317-13,3.4,24,21,37.498416799999994,127.02634950000001,1417.0924951656484,44.04
써스티몽크 강남역점,"호프,요리주점",서초동 1317,4.3,12,46,37.4988517,127.0255375,1439.4162555814717,44.02
이창영참치,참치회,역삼동 826-37,4.4,12,8,37.495332299999994,127.03037250000001,1303.3870354971775,44.02
서리풀식당,"족발,보쌈",서초동 1575-11,4.6,10,78,37.491529799999995,127.0134989,844.1496490888045,43.96
피그인더가든 강남점,양식,역삼동 826-14,2.9,36,271,37.4950229,127.02978390000001,1243.4373114928653,43.91
에덴식당 강남점,한식,역삼동 825-20,4.3,12,38,37.497717200000004,127.02914740000001,1454.8638585586655,43.91
파리크라상 강남점,"제과,베이커리",서초동 1307-27,2.9,39,57,37.499925899999994,127.02566940000001,1557.0762362156515,43.9
브롱스 강남점,"호프,요리주점",역삼동 818-11,3.1,30,88,37.4996118,127.02856200000001,1616.1605677724176,43.84
진오돌뼈 교대점,"육류,고기",서초동 1596-6,4.1,14,12,37.4875811,127.0127062,712.3021273684703,43.79
영동족발 4호점,"족발,보쌈",양재동 8-8,3.5,22,11,37.48399940000001,127.03848490000001,1596.8601212856477,43.74
제주몬트락 강남본점,"육류,고기",역삼동 831-26,3.0,33,105,37.4949135,127.0307206,1289.5974215528151,43.73
그린네은쟁반 양재역본점,분식,도곡동 959-15,2.9,38,66,37.48596879999999,127.036569,1404.6711707194434,43.69
나주곰탕 강남역본점,곰탕,역삼동 830-35,4.2,13,14,37.4945593,127.0314783,1309.2044473841845,43.69
한방삼계탕,삼계탕,역삼동 831-18,3.0,34,43,37.49364600000001,127.03021000000001,1158.1212930907925,43.56
서석대,한식,서초동 1678-1,3.4,24,8,37.4950571,127.0194077,958.1522536769528,43.52
커피코트 강남역점,커피전문점,역삼동 825-24,4.3,12,14,37.4968317,127.0298284,1405.0695310810845,43.35
스시사랑,"초밥,롤",서초동 1549-2,3.9,15,33,37.48999269999999,127.0099469,1022.2317961070944,43.34
하늬돈까스 강남역본점,"돈까스,우동",역삼동 635-15,3.9,15,32,37.4999919,127.0292017,1678.9481680892484,43.33
남원골추어탕,추어,양재동 8-4,4.9,9,7,37.483865,127.03813490000002,1569.1792187599165,43.29
교대평상집,"족발,보쌈",서초동 1571-18,3.9,14,171,37.49204659999999,127.0128023,928.260707130686,43.25
부라문,중화요리,서초동 1450-2,3.6,19,21,37.4816762,127.01450590000002,763.2938007448587,43.24
왕대박감자탕,감자탕,역삼동 836-24,3.1,30,29,37.4908205,127.0334173,1223.6639284977796,43.2
됐소 강남점,"육류,고기",서초동 1330-15,4.3,11,129,37.4935841,127.02859369999999,1053.7792684715723,43.15
에슬로우커피 강남역삼성타운점,커피전문점,서초동 1327,4.6,11,0,37.4955719,127.02707520000001,1156.7542018361114,43.1
돈블랑 서초교대역점,"육류,고기",서초동 1688-3,4.4,11,22,37.495762,127.01965630000001,1033.933205932084,43.07
남도랑,한정식,역삼동 830-22,3.9,16,2,37.4941052,127.03214799999999,1319.9631733565961,42.9
빈브라더스 강남점,커피전문점,역삼동 819-1,3.4,21,62,37.49924779999999,127.0285588,1579.6143985413462,42.89
서초아구해물찜탕,아구,서초동 1588-8,4.6,10,11,37.48542020000001,127.0141887,583.6868665816203,42.85
톨리브 교대역본점,이탈리안,서초동 1695-26,4.0,14,12,37.494800700000006,127.0146919,1062.9542270671757,42.76
얌얌 양재점,분식,도곡동 919-7,3.9,15,10,37.485775200000006,127.0378017,1514.339485346573,42.68
라무라쿠,"육류,고기",서초동 1364-25,4.6,10,7,37.4856526,127.0301867,845.5505081467596,42.61
모던통닭 역삼점,치킨,역삼동 827-24,3.0,30,105,37.4954919,127.03158959999999,1389.0661645058344,42.61
고품격커피공장,커피전문점,서초동 1510-1,4.3,12,3,37.4879349,127.00858329999998,1077.7266202317026,42.57
듀파르,디저트카페,서초동 1460-2,3.6,19,6,37.483653499999996,127.010769,928.5254220163553,42.57
플렌티,디저트카페,역삼동 831-45,4.0,14,8,37.4936281,127.0309928,1207.975764633032,42.54
서동한우 강남점,"육류,고기",서초동 1327-29,3.9,14,50,37.4949034,127.0274129,1108.244682811627,42.53
심리카페멘토 강남점,테마카페,역삼동 817-21,4.9,8,96,37.50009779999999,127.028377,1658.3164599502136,42.51
송탄보쌈부대찌개,"찌개,전골",서초동 1327-12,3.5,19,43,37.4948302,127.0279341,1126.9173653717944,42.5
황소양곱창 양재점,"곱창,막창",서초동 1360-27,3.0,30,81,37.4862157,127.03138929999999,946.9351760875172,42.46
수타우동겐,"돈까스,우동",서초동 1690-3,2.9,33,124,37.494995,127.0172553,991.507193713226,42.46
프랑세즈과자점,"제과,베이커리",서초동 1687,4.4,11,7,37.496252399999996,127.0182815,1104.8050556730416,42.45
샤브쌈주머니 서울강남점,샤브샤브,역삼동 819-4,3.4,20,85,37.499455299999994,127.02924709999999,1627.7057155050088,42.42
명랑회관 교대점,"육류,고기",서초동 1569-16,3.5,18,135,37.4914244,127.01306609999999,865.646371595156,42.42
초초베이크숍,디저트카페,서초동 1449-1,3.3,23,28,37.481478499999994,127.0150003,749.1181188763634,42.41
신부자식당,"육류,고기",역삼동 816-4,3.5,18,116,37.4997792,127.02744129999999,1593.2902011923502,42.33
데카치노,카페,서초동 1359-43,4.4,11,5,37.4862775,127.029473,777.7199106206177,42.28
백화요란골동반,한식,서초동 1542-1,3.9,14,29,37.4913624,127.008348,1213.7412830474675,42.22
한방대가삼계탕,삼계탕,역삼동 830-38,3.9,14,26,37.4952916,127.03200490000002,1399.0867314252246,42.16
감성타코 강남역점,"멕시칸,브라질",역삼동 820-9,2.9,30,367,37.4989021,127.02760990000002,1509.31736367985,42.02
화차이,중화요리,양재동 11-87,5.0,8,9,37.48368370000001,127.0378908,1551.9654506873874,41.98
피자스쿨 남부터미널역점,피자,서초동 1603-1,4.8,9,2,37.4857289,127.0160956,411.97139682172684,41.86
찜통 남부터미널점,"육류,고기",서초동 1457-2,2.8,38,32,37.4843464,127.01444140000001,598.8272852239754,41.86
청솔게르마늄감자탕,감자탕,서초동 1657-6,4.4,10,43,37.4922662,127.01449679999999,841.0521248681176,41.82
린참치,참치회,서초동 1358-3,4.2,11,60,37.4873236,127.0313456,947.0121146902896,41.77
스타벅스 몬테소리점,커피전문점,서초동 1318-8,3.6,17,22,37.4982126,127.02682379999999,1411.4605675444345,41.7
버거파이터,햄버거,서초동 1626-3,4.7,9,8,37.4885294,127.016423,437.0071717911868,41.65
꼼씨네 강남본점,장어,역삼동 818-13,4.2,11,48,37.4995109,127.02823529999999,1593.7498121696226,41.64
하루하루 강남점,샤브샤브,서초동 1317-20,3.1,24,181,37.498036,127.02649699999999,1382.36632458063,41.56
꼬꼬아찌숯불치킨 강남역점,치킨,역삼동 817-8,3.7,15,58,37.500274600000004,127.0276384,1650.881158547548,41.55
만리성,중화요리,서초동 1544-10,4.1,12,17,37.4891092,127.0096827,1011.3812358586688,41.51
토봉추어탕,추어,서초동 1340-12,4.7,9,6,37.4887873,127.0308337,932.7838391949542,41.5
라크렘 서초본점,디저트카페,서초2동 1364-42,3.6,17,15,37.48537279999999,127.0313335,949.7737270917256,41.49
댓짱돈까스 서초점,"돈까스,우동",서초동 1530-1,3.7,16,7,37.485544,127.00971509999998,971.7787889216715,41.31
바오밥나무,커피전문점,서초동 1640-1,4.7,9,4,37.49389220000001,127.0185658,842.7620280763604,41.3
이모네맷돌 녹두빈대떡,한식,서초동 1337-14,4.7,9,4,37.49219470000001,127.0290425,973.5739405411994,41.3
피자스쿨 양재점,피자,양재동 8-71,5.0,8,2,37.4835214,127.03820719999999,1582.9959047275765,41.28
강남복집,복어,서초동 1327,5.0,8,2,37.4955719,127.02707520000001,1156.7542018361114,41.28
조우,퓨전일식,도곡동 954-13,3.9,14,4,37.48550729999999,127.0351084,1279.3202759225135,41.17
기와집순두부 서초점,두부전문점,서초동 1699-13,4.4,10,11,37.495784,127.0138591,1194.3718139856915,41.05
제레미20 강남역점,중식,역삼동 825-20,2.9,29,132,37.497717200000004,127.02914740000001,1454.8638585586655,41.03
딸부자네불백,"불고기,두루치기",역삼동 826-37,3.6,16,28,37.495332299999994,127.03037250000001,1303.3870354971775,40.98
이자카야나무 강남2호점,일본식주점,역삼동 831-3,3.1,24,60,37.4946558,127.0300658,1229.2539808097156,40.92
목천집,국수,서초동 1451-94,2.5,48,191,37.4812624,127.01339309999999,866.2594355128882,40.91
고등어식당,한식,역삼동 824-25,4.5,10,1,37.497514,127.0310602,1530.3251165237484,40.9
우리바다생태찌개,"찌개,전골",서초동 1564-12,3.8,15,2,37.4887058,127.01337209999998,688.5404894823837,40.86
고깃집열,"육류,고기",서초동 1330-14,3.8,13,109,37.49343020000001,127.0285142,1036.3445465294317,40.85
서초대가 서초법원본점,"육류,고기",서초동 1716-2,3.5,17,28,37.4932552,127.01121450000001,1122.2717807494014,40.73
로스옥 양재점,한식,도곡동 952-8,3.1,24,41,37.48598870000001,127.03392509999999,1171.5276176284265,40.7
이태리부대찌개 강남역점,"찌개,전골",역삼동 826-36,3.3,19,102,37.4957812,127.0305058,1348.9476392441102,40.69
도마3,"육류,고기",서초동 1330-14,4.2,10,137,37.49343020000001,127.0285142,1036.3445465294317,40.69
고메스시,일식집,역삼동 817-10,3.4,17,172,37.4999828,127.0276513,1621.2511577398575,40.67
엘마론,카페,서초동 1600-4,4.2,11,8,37.486281899999994,127.0149848,501.5809068755181,40.65
채미가,한정식,서초동 1713-6,3.7,14,64,37.4940525,127.01227949999999,1119.2591392380755,40.61
363 바이아이디어그룹,북카페,서초동 1328-10,4.2,11,7,37.495068599999996,127.0284399,1174.313645226106,40.58
진주청국장,"찌개,전골",서초동 1365-22,3.2,24,3,37.48430949999999,127.0305636,906.8335859583368,40.56
자연별곡 강남역점,한식뷔페,역삼동 649-11,3.0,25,110,37.49916169999999,127.0302506,1642.6680131889716,40.5
오븐에빠진닭 강남2호점,치킨,역삼동 818-3,3.3,20,20,37.499790600000004,127.02827690000001,1623.5536949296252,40.42
이심전심 양선지해장국,해장국,서초동 1671-5,4.8,8,10,37.49343,127.0154303,898.4893620253888,40.41
칠갑청국장육회 남부터미널지점,한식,서초동 1603-66,3.6,16,9,37.48537460000001,127.0170523,342.1996314077038,40.36
화포식당 교대점,"육류,고기",서초동 1577-1,3.4,17,89,37.48996629999999,127.0137943,718.3357183174088,40.29
통돼지네 강남점,"육류,고기",역삼동 831-34,4.2,10,63,37.4944642,127.0308757,1263.5402543790476,40.24
바이투헤븐,햄버거,역삼동 825-22,3.4,16,322,37.4972885,127.02960759999999,1436.1062203508009,40.23
강남더수제비,수제비,역삼동 818-7,3.6,15,36,37.4997088,127.02918159999999,1650.0681070869746,40.22
이남장 서초점,설렁탕,서초동 1715-1,2.3,68,45,37.49374780000001,127.0123728,1088.5125655030763,40.17
미타니야 교대점,일식,서초동 1685-8,2.7,37,31,37.4954141,127.0164028,1060.2843079264644,40.14
남도미락,한식,서초동 1706-12,4.0,12,8,37.49353789999999,127.00915149999999,1282.308597971381,40.13
스시36.5,"초밥,롤",서초동 1603-69,5.0,7,34,37.485565799999996,127.01782549999999,270.9722682660674,40.11
광해즉석떡볶이,떡볶이,서초동 1716-10,4.0,11,86,37.4933303,127.01168059999999,1097.8339920373362,40.11
파복스,칵테일바,역삼동 817-10,3.5,16,40,37.4999828,127.0276513,1621.2511577398575,40.1
화포식당 강남1호점,"육류,고기",도곡동 957-4,3.4,17,62,37.4852565,127.03540790000001,1308.3003196981626,40.08
강남소바,"돈까스,우동",서울 강남구 역삼동 825-19 강남역센트럴애비뉴,4.3,10,9,37.4974565,127.02921809999998,1433.3599535031162,40.04
그림나베 교대역점,일식,서초동 1695-5,3.0,24,104,37.4950564,127.01445559999999,1097.988737275751,39.99
오우치,"육류,고기",서초동 1458-4,5.0,7,20,37.4841364,127.01324340000001,705.3666436747853,39.81
e모네춘천닭갈비,닭요리,서초동 1569-14,4.1,11,9,37.4911841,127.0129856,854.609054601852,39.77
미소다이닝 강남점,일본식주점,역삼동 820-1,4.2,9,534,37.499566200000004,127.02750619999999,1573.5507022388604,39.75
마더구스,국수,역삼동 824-25,4.6,8,51,37.497514,127.0310602,1530.3251165237484,39.7
슈토 3호점,일식집,서초동 1361-8,4.2,10,24,37.486768100000006,127.03249479999998,1044.3845197433393,39.68
동경규동 강남점,일식집,역삼동 827-1,3.6,15,13,37.496817799999995,127.03044150000001,1435.6454762389953,39.65
미카도스시 양재역점,"초밥,롤",도곡동 953-1,3.6,14,64,37.4852042,127.0344078,1221.2577864847342,39.58
센야 1호점,일본식주점,역삼동 830-4,3.9,12,15,37.495139200000004,127.0317717,1372.5301848092352,39.5
까페라리 서초점,커피전문점,서초동 1444-20,4.2,10,17,37.4841396,127.0193639,286.199331893689,39.49
진대감 강남역 삼성타운점,"육류,고기",서초동 1330-13,4.1,10,79,37.4933158,127.02862649999999,1033.6278612966582,39.47
무화잠 강남점,"게,대게",역삼동 831-16,2.5,45,46,37.49331540000001,127.0302154,1133.5630622100086,39.45
서초해물찜,"해물,생선",서초동 1685-8,4.6,8,27,37.4954141,127.0164028,1060.2843079264644,39.34
공간21,카페,서초동 1550-12,5.0,7,8,37.4906081,127.01048840000001,1007.3497129366153,39.31
대가향,중화요리,서초동 1689-5,2.9,26,57,37.4953675,127.01848989999999,1004.7080235265973,39.31
엘브로커피,카페,서초동 1567-10,5.0,7,8,37.4901076,127.0131298,776.4476861866507,39.31
라면집,분식,서초동 1316-17,4.4,9,12,37.4984997,127.02469950000001,1381.2292906552136,39.29
미소야 강남역1호점,"돈까스,우동",역삼동 827-10,4.2,10,11,37.4962495,127.0305834,1393.4876932281893,39.25
국고집,"육류,고기",도곡동 955-4,3.9,11,97,37.4859225,127.0359669,1351.828745581525,39.24
봉평착한메밀,국수,역삼동 839-4,4.1,11,3,37.490711,127.0340305,1269.0516666575672,39.23
하츠코이오카,일본식주점,도곡동 953-1,3.9,12,8,37.4852042,127.0344078,1221.2577864847342,39.16
헤르젠,"호프,요리주점",서초동 1317,3.7,15,0,37.4988517,127.0255375,1439.4162555814717,39.15
엉터리생고기 교대역점,"육류,고기",서초동 1696-13,4.2,10,9,37.4951777,127.0156007,1063.474731003417,39.14
메를로,양식,서초동 1678-4,3.9,11,76,37.495379299999996,127.020229,988.2989175949716,39.1
밥심이,한식,서초동 1459-9,4.2,10,8,37.4838349,127.0126447,766.963096497434,39.08
두메 도곡점,한식,도곡동 942-8,4.4,9,8,37.4896539,127.03378740000001,1209.9845849110568,39.07
스타벅스 남부터미널점,커피전문점,서초동 1445-4,3.5,16,6,37.48462429999999,127.01697620000002,386.3017820771978,39.06
금씨네 서초직영점,"돈까스,우동",서초동 1556-6,4.1,10,35,37.4914144,127.011223,996.2764450592932,39.0
그린위치,샌드위치,서초동 1565-18,5.0,7,4,37.4888441,127.01245549999999,769.7168486460861,38.97
히로시노라멘,일본식라면,역삼동 826-37,4.9,7,17,37.495332299999994,127.03037250000001,1303.3870354971775,38.96
쏘옥,"제과,베이커리",서초동 1625-10,4.6,8,13,37.4878705,127.015639,468.8144432031614,38.93
심빠띠아,이탈리안,서초동 1591-11,3.6,13,115,37.4857993,127.0123293,739.403300793901,38.88
이모네쭈꾸미,"해물,생선",서초동 1571-9,3.3,18,14,37.49212960000001,127.01173490000002,1006.3008626675161,38.86
안녕숯불 양재점,한식,도곡동 957-11,3.6,14,18,37.4851386,127.03585829999999,1349.2322694943334,38.86
공차 강남역점,카페,역삼동 804,3.3,18,14,37.4981284,127.02830300000001,1458.3613103155838,38.86
조가홍닭 남부터미널점,치킨,서초동 1601-2,4.4,9,5,37.4857649,127.0146862,533.6163853941804,38.83
미가참치,참치회,양재동 11-5,3.7,13,18,37.484091,127.03578689999999,1361.023560607998,38.82
둥굴관 서울본점,복어,역삼동 635-13,3.4,17,6,37.49980770000001,127.02948,1671.9505450668603,38.79
스타벅스 양재강남빌딩R점,커피전문점,도곡동 956,3.6,14,16,37.4853791,127.0364025,1394.314706778733,38.79
일점사,"육류,고기",서초동 1568-2,3.5,15,18,37.49116110000001,127.0132629,833.757073035847,38.77
일미리금계찜닭 강남1호점,닭요리,역삼동 818-6,3.0,21,153,37.49991179999999,127.0287707,1654.19890433201,38.65
모모사라,일식집,역삼동 827-43,3.1,19,157,37.496899600000006,127.0307436,1459.0182360375557,38.64
3대불로집,"사철탕,영양탕",서초동 1570-4,3.2,19,19,37.4914897,127.01246809999999,911.5175431639047,38.58
최씨부엌,"족발,보쌈",역삼동 830-4,3.4,16,18,37.495139200000004,127.0317717,1372.5301848092352,38.57
스시문,"초밥,롤",역삼동 824-14,3.6,14,10,37.497531,127.03005800000001,1480.5842997209643,38.54
밥보피자 서초점,피자,서초동 1545-2,4.2,9,66,37.48840120000001,127.0100301,961.7328358015567,38.53
써브웨이 강남역점,샌드위치,역삼동 818-1,2.4,49,30,37.4997005,127.0280598,1606.5631805723606,38.52
레어마카롱 교대점,디저트카페,서초동 1561-8,4.2,9,63,37.489101700000006,127.0115803,852.0738690073532,38.51
고레카레 강남점,일식,서초동 1330-10,3.2,18,53,37.4929422,127.02866759999999,1006.0996025329868,38.49
청정해참치 양재본점,참치회,양재동 23,4.4,9,2,37.483532200000006,127.0342247,1241.2242343651994,38.42
중국요리리향,중화요리,서초동 1552-7,3.0,21,93,37.49056270000001,127.0092598,1102.9684205842034,38.36
가마솥과청국장,"찌개,전골",서초동 1364-58,4.6,8,4,37.4848276,127.0305626,893.0104832063797,38.33
해우리 강남본점,"해물,생선",도곡동 942-1,2.9,25,21,37.489776899999995,127.03328490000001,1171.8070757086082,38.29
혜림산낙지,"해물,생선",서초동 1717-10,4.3,9,9,37.4927671,127.00974520000001,1189.044239008488,38.27
더대박치킨 서초점,치킨,서초동 1600-7,4.6,8,3,37.486127,127.0151033,492.28145096234596,38.19
오대산산채전문점 양재분점,한정식,양재동 2-22,4.1,10,7,37.484503499999995,127.0396442,1689.409730846249,38.11
프레세페,와인바,서초동 1361-8,4.5,8,12,37.486768100000006,127.03249479999998,1044.3845197433393,38.07
모스버거 강남서초점,햄버거,서초동 1327-8,3.3,16,46,37.4952476,127.02784720000001,1161.1715487955614,38.02
고반식당 강남점,"육류,고기",역삼동 831-35,3.5,13,128,37.4945678,127.030975,1277.8650641141353,37.94
감격시대,"육류,고기",서초동 1579-4,2.9,22,135,37.488501299999996,127.01370379999999,653.1801187111838,37.92
십원집 뱅뱅본점,한식,역삼동 836,2.7,28,99,37.4918016,127.0329659,1235.337467340285,37.86
저스트어글라스오브와인,와인바,역삼동 837-24,4.5,8,8,37.49053869999999,127.03245749999999,1133.4891013618585,37.86
베이커스테일,"제과,베이커리",서초동 1670-12,4.1,10,4,37.4938142,127.01654369999999,891.0176134529806,37.84
커피브레이크,커피전문점,서초동 1321-6,4.4,9,0,37.4959396,127.02522590000001,1124.3974502606995,37.78
아이언쉐프,"스테이크,립",서초동 1624-4,4.7,7,28,37.488046999999995,127.01530190000001,503.4040169793322,37.72
참숯닭갈비반 강남본점,닭요리,역삼동 832-10,3.4,15,18,37.49187999999999,127.0314259,1122.452759694292,37.71
먼데이블루스,퓨전요리,서초동 1330,3.4,14,90,37.4939235,127.02789950000002,1043.7359112227268,37.71
오징어세상 서초점,회,서초동 1570-1,3.8,12,2,37.4913609,127.0120469,932.8945056692547,37.55
유부남 강남역점,"돈까스,우동",역삼동 826-37,3.9,10,61,37.495332299999994,127.03037250000001,1303.3870354971775,37.52
스타벅스 국기원사거리점,커피전문점,역삼동 648-22,4.4,8,19,37.499549,127.0316604,1745.6755662243845,37.52
밀숲 교대점,국수,서초동 1666-1,4.2,9,10,37.4927254,127.01640640000001,787.7426346786467,37.47
여의도황소곱창 강남점,"곱창,막창",역삼동 830-27,3.4,13,308,37.4940619,127.03180590000001,1293.801806019861,37.45
돌배기집 교대역점,"육류,고기",서초동 1669-6,3.8,11,21,37.4931863,127.01635060000001,835.3817852696028,37.42
이춘복참치&스시 강남점,참치회,서초동 1317-1,2.4,40,121,37.4988446,127.0255489,1438.9638289448412,37.42
곱창왕김형제,"곱창,막창",도곡동 953-1,3.9,10,49,37.4852042,127.0344078,1221.2577864847342,37.39
정금식당,"육류,고기",도곡동 957-9,3.0,21,17,37.48522120000001,127.03605400000001,1365.4059734696252,37.39
시소바이다이마루,일본식주점,역삼동 830-32,4.1,10,1,37.494431799999994,127.0315399,1303.5351498033947,37.3
세이민 도곡본점,"돈까스,우동",도곡동 950-2,4.2,9,7,37.4871616,127.03522279999999,1286.7656620801488,37.28
가마목,"육류,고기",도곡동 943-4,4.1,9,33,37.4894603,127.0331341,1148.5851827290207,37.28
스타벅스 서초우성사거리점,커피전문점,서초동 1329-7,4.0,10,8,37.4934821,127.0292328,1083.8800401081846,37.28
라칼라스,이탈리안,서초3동 1451-79,3.6,12,50,37.481463,127.01303429999999,875.5278257278366,37.27
신강 양꼬치구이전문점 서초점,"육류,고기",서초동 1550-17,4.4,8,12,37.490260799999994,127.00990379999999,1037.409154254597,37.26
용손짜장,중화요리,양재동 23,4.5,8,2,37.483532200000006,127.0342247,1241.2242343651994,37.21
폴바셋 강남삼성타운점,커피전문점,서초동 1327-1,3.3,15,42,37.49579129999999,127.0273449,1189.703348810061,37.13
신선설농탕 서초점,설렁탕,서초동 1443-8,3.4,15,6,37.4855457,127.01953200000001,145.50388540480344,37.12
대박집,"육류,고기",역삼동 818,2.5,32,241,37.49962539999999,127.02779609999999,1589.5827362809164,37.08
산들목전주콩나물국밥,국밥,서초동 1543-10,4.0,10,4,37.4897728,127.0090814,1084.7991593992663,36.94
공미학,커피전문점,서초동 1564-1,3.5,12,151,37.48858370000001,127.0124566,760.3001638061827,36.94
인하 순대국,순대,서초동 1555-16,3.6,12,27,37.491888700000004,127.01136709999999,1015.869332971272,36.92
에이림커피,카페,도곡동 944,4.8,7,1,37.4893751,127.03352190000001,1178.7990681387066,36.91
영덕물회막회,회,서초동 1327,3.6,13,3,37.4955719,127.02707520000001,1156.7542018361114,36.9
스타벅스 예술의전당점,커피전문점,서초동 1451-95,4.7,7,6,37.4810928,127.0134801,873.4588974310898,36.88
리샨 삼성타운점,중화요리,서초동 1320-10,3.9,10,19,37.4966085,127.0269023,1251.7719241952968,36.85
마음은콩밭에 교대본점,한정식,서초동 1675-3,2.8,24,32,37.49409970000001,127.0171777,899.4676220788849,36.83
엠마앤리아,카페,역삼동 819-9,2.6,27,289,37.49900770000001,127.0285121,1553.8573174009455,36.82
공차 교대점,카페,서초동 1573-10,4.0,10,3,37.4929717,127.01341210000001,963.0382567933533,36.81
페임커피,커피전문점,서초동 1627-5,4.7,7,5,37.488183299999996,127.0171738,360.4091557575744,36.79
죠스떡볶이 강남중앙점,떡볶이,역삼동 818,2.3,49,20,37.49962539999999,127.02779609999999,1589.5827362809164,36.77
아방궁,중식,역삼동 831-32,3.2,15,120,37.4944037,127.03063329999999,1243.6151065370293,36.68
신전떡볶이 교대점,떡볶이,서초동 1660-2,3.9,10,14,37.4921567,127.0149811,804.5065359178517,36.68
송가옥,"육류,고기",서초동 1564-7,4.6,7,15,37.488541399999995,127.0128959,721.9900435432779,36.61
석기정 강남점,"찌개,전골",역삼동 823-9,4.7,7,3,37.4980315,127.03219909999999,1637.2576110350644,36.55
라망드쉐프,이탈리안,역삼동 838-7,3.5,13,10,37.4903984,127.0330439,1175.3223698595234,36.49
엔트런스,카페,서초동 1643-32,4.0,9,35,37.4924076,127.0190364,672.607557223595,36.45
얌얌식빵 강남역점,"제과,베이커리",역삼동 826-14,3.5,12,59,37.4950229,127.02978390000001,1243.4373114928653,36.39
맥도날드 강남2호점,패스트푸드,역삼동 822-2,2.5,33,41,37.4986429,127.02874080000001,1526.9650622450129,36.36
와플앨리,카페,역삼동 826-37,4.3,8,10,37.495332299999994,127.03037250000001,1303.3870354971775,36.35
미래옥,한정식,역삼동 831-48,4.1,9,6,37.49426649999999,127.0307188,1238.2725265750487,36.35
5의의미,"호프,요리주점",서초동 1610-5,4.6,7,9,37.489788,127.0222629,392.1215100525915,36.33
참족,"족발,보쌈",도곡동 946-10,4.8,6,100,37.4887133,127.0331358,1127.7273460152294,36.32
교대수산 교대점,회,서초동 1649-16,3.8,10,35,37.489847,127.0190507,398.6382623436477,36.3
스타벅스 교대역점,커피전문점,서초동 1693-3,3.7,11,14,37.494206899999995,127.0139398,1042.4187007722128,36.26
부산아지매국밥 뱅뱅사거리점,국밥,역삼동 837-13,3.9,10,6,37.49168870000001,127.03183429999999,1142.2031273009375,36.24
소부곱창,"곱창,막창",양재동 11-5,2.7,26,21,37.484091,127.03578689999999,1361.023560607998,36.19
꽃담 서초역점,오리,서초동 1553-3,5.0,6,6,37.49186570000001,127.0091612,1177.3127882920035,36.15
이디야커피 역삼플래티넘점,커피전문점,역삼동 826-37,4.1,9,4,37.495332299999994,127.03037250000001,1303.3870354971775,36.15
도담,"떡,한과",서초동 1604-6,3.8,10,25,37.4869135,127.01963290000002,101.95735637727208,36.11
폴바셋 교대역점,커피전문점,서초동 1715-9,3.2,16,10,37.493748,127.0129337,1055.912371066465,36.08
허수아비 남부터미널점,"돈까스,우동",서초동 1603-69,3.2,16,10,37.485565799999996,127.01782549999999,270.9722682660674,36.08
현경 교대점,중화요리,서초동 1698-12,3.4,13,28,37.49585020000001,127.01423259999999,1184.6107663335122,36.06
제나식당,한정식,역삼동 832-33,4.6,7,5,37.4923487,127.0319943,1192.790686651486,36.03
설국,일식집,서초동 1694-22,4.1,9,3,37.4946694,127.01396650000001,1083.8159886700253,36.02
엉클부대찌개,"찌개,전골",서초동 1656-4,4.0,9,16,37.4915769,127.0144946,784.305806235883,36.01
일식우림,일식집,서울 서초구 서초동 1694-13,4.0,10,0,37.4949682,127.01402820000001,1108.934053880351,35.99
스시환,"초밥,롤",서초동 1603-20,2.8,22,39,37.4854248,127.0162624,406.20512507715216,35.99
든든한우가,"육류,고기",서초동 1591-9,4.1,8,88,37.4863326,127.0124173,727.7755645553833,35.95
해방촌HBC고깃집 남부터미널점,"육류,고기",서초동 1621-27,4.6,7,4,37.486045000000004,127.0158608,426.6970859261499,35.92
미스터포차,실내포장마차,역삼동 836,3.7,11,7,37.4918016,127.0329659,1235.337467340285,35.89
방파제횟집,회,도곡동 954-18,3.8,10,14,37.4855873,127.03585590000002,1344.3418055186935,35.78
한성돈까스 강남역점,"돈까스,우동",서초동 1327-13,2.2,49,43,37.49466620000001,127.02814879999998,1123.008304501057,35.68
뉴욕낙지,"해물,생선",서초동 1327-10,4.8,6,31,37.49507979999999,127.027932,1149.740263817408,35.65
모랑솥밥앤떡갈비 강남본점,한식,서초동 1328-11,2.6,27,39,37.49475899999999,127.0285943,1154.75644822209,35.65
미미고 강남역점,도넛,역삼동 827-14,5.0,6,2,37.4961737,127.03067490000001,1392.0480589152987,35.65
더브레드블루 서초점,"제과,베이커리",서초동 1622-6,4.1,8,51,37.486750799999996,127.01632649999999,383.6526822880838,35.64
