name,category,address,score,eval_cnt,review_cnt
범산목장 서초서이점,아이스크림,서초동 1332-2,3.5,2,2
코코호도 서초점,"제과,베이커리",서초동 1342,0.0,0,1
오봉도시락 서울교대점,도시락,서초동 1626-4,1.0,1,4
커피베이 서초점,커피전문점,서초동 1631-4,0.0,0,1
브레댄코 뱅뱅사거리점,도넛,서초동 1343-5,3.4,5,1
코로돈,"돈까스,우동",서초동 1647-2,3.0,5,5
데일리3커피,커피전문점,서초동 1647-2,4.3,3,0
또봉이통닭 서초점,치킨,서초동 1648-8,4.0,1,1
빨간모자피자 교대점,피자,서초동 1649-16,0.0,0,4
고바우 설렁탕,설렁탕,서초동 1343-16,0.0,0,0
pH6.5플라워,테마카페,서초동 1628-27,0.0,0,1
피자헤븐 서초점,피자,서초동 1647-2,0.0,0,3
블로엠 서초점,테마카페,서초동 1627-2,0.0,0,2
우아베이크,"제과,베이커리",서초동 1628-5,0.0,0,1
사랑하는카페,커피전문점,서초동 1631-1,0.0,0,1
해오름떡방,"떡,한과",서초동 1647-2,0.0,0,2
다솜채,카페,서초동 1650,0.0,0,0
서리풀김밥,분식,서초동 1333,5.0,1,0
연안해물칼국수 서초미식지대점,국수,서초동 1331-2,1.0,1,6
카페도로,카페,서초동 1343-7,4.5,3,0
초록다방,다방,서초동 1647-2,0.0,0,0
딤섬공방 다이닝포레스트점,중식,서초동 1331-2,0.0,0,4
알쌈신쭈꾸미,"해물,생선",서초동 1344-1,0.0,0,0
두리두리식당분식,분식,서초동 1647-15,3.0,1,0
뜰아트,카페,서초동 1332-7,0.0,0,0
무교족발,한정식,서초동 1630-6,0.0,0,1
캠퍼,카페,서초동 1633-4,0.0,0,0
물끄러미카페,카페,서초동 1610-5,0.0,0,0
상록,술집,서초동 1629-3,0.0,0,0
가미,"해물,생선",서초동 1647-2,0.0,0,1
황금포차,실내포장마차,서초동 1344-1,0.0,0,0
둘둘치킨 교대점,치킨,서초동 1649-16,0.0,0,0
금다방,카페,서초동 1343-7,0.0,0,1
엄마손떡볶이,떡볶이,서초동 1333,0.0,0,0
카페늘,커피전문점,서초동 1648-8,0.0,0,1
우리집가정식뷔페,뷔페,서초동 1332-2,0.0,0,0
큰이모네,한식,서초동 1647-13,0.0,0,0
빵이야기,"제과,베이커리",서초동 1628-29,0.0,0,0
커피볶는집시다모 교대점,카페,서초동 1627-2,3.0,3,0
백운목장,한식,서초동 1629-12,0.0,0,0
알콩슈,카페,서초동 1332-3,0.0,0,0
맥스패트,양식,서초동 1648-16,0.0,0,0
숲속분식 서초지점,한식,서초동 1331-2,0.0,0,0
써니가든,분식,서초동 1342,3.3,4,1
붉은족발 서초점,"족발,보쌈",서초동 1344,0.0,0,0
맛짱,분식,서초동 1647-2,0.0,0,0
원스(ONE'S),카페,서초동 1648-8,5.0,1,0
글로리아,카페,서초동 1334-1,0.0,0,0
무지개분식,분식,서초동 1332-3,0.0,0,0
직화락,도시락,서울 서초구 서초동 1626-5,0.0,0,0
삼삼이네한우집,"육류,고기",서초동 1342,0.0,0,0
신동아도시락식당,도시락,서초동 1333,0.0,0,0
맛나스넥,분식,서울 서초구 서초동 927-1,0.0,0,0
피자굼터,피자,서울 서초구 서초2동 1333-103,0.0,0,0
왕관푸드,한정식,서초동 1342,0.0,0,0
향도촌,갈비,서초동 1631-4,0.0,0,0
Hbar,한식,서초동 1659-1,0.0,0,0
동달식당 강남본점,"육류,고기",서초동 1322-12,2.9,8,27
미인참숯구이,"육류,고기",서초동 1322-11,3.0,2,32
한우다이닝 울릉,"육류,고기",서초동 1322-11,4.4,5,12
고스트키친 라운지,카페,서초동 1321-5,0.0,0,0
청록토속한정식,한정식,서초동 1322-12,0.0,0,0
낙원타코 강남역점,"멕시칸,브라질",서초동 1316-29,3.4,60,419
라공방 강남1호 본점,중화요리,역삼동 825-20,2.7,70,369
뽕족 강남점,"족발,보쌈",역삼동 826-7,4.1,16,73
미즈컨테이너 강남웨스트점,양식,서초동 1316-29,3.4,603,354
이춘복참치&스시 강남점,참치회,서초동 1317-1,2.4,40,121
갓덴스시 강남점,"초밥,롤",역삼동 822-4,3.5,177,218
감성타코 강남역점,"멕시칸,브라질",역삼동 820-9,2.9,30,367
요멘야고에몬 강남점,퓨전일식,서초동 1317-13,3.3,207,770
나인로드피제리아 서울서초점,피자,서초동 1316-30,3.4,74,266
타르타르 강남역점,디저트카페,서초동 1317-1,4.2,19,401
로리스더프라임립,"스테이크,립",서초동 1317-28,3.6,63,198
노랑저고리 강남점,한정식,서초동 1316-29,3.2,41,67
서울이스케이프룸 강남1호점,테마카페,서초동 1317-9,3.4,7,88
크래프트아일랜드 강남역점,"호프,요리주점",서초동 1317-32,4.8,173,292
버터핑거팬케이크 강남점,양식,서초동 1317-1,3.0,219,257
엠마앤리아,카페,역삼동 819-9,2.6,27,289
스타벅스 강남R점,커피전문점,역삼동 825,3.7,34,138
에이와이라운지,칵테일바,역삼동 819-9,3.8,22,347
베트남이랑,베트남음식,서초동 1317-6,3.5,27,336
쿠차라 삼성서초사옥점,"멕시칸,브라질",서초동 1320-10,3.7,76,227
청담이상 강남역점,일본식주점,역삼동 825-20,2.7,9,129
고양이부엌 강남점,떡볶이,서초동 1317-3,3.4,51,199
맥도날드 강남2호점,패스트푸드,역삼동 822-2,2.5,33,41
하루하루 강남점,샤브샤브,서초동 1317-20,3.1,24,181
딘타이펑 강남점,중화요리,서초동 1317-31,3.4,181,235
스푼더스트릿 강남역1호점,샤브샤브,서초동 1316-28,2.3,13,64
맥쓰세계치킨 강남점,"호프,요리주점",역삼동 825-20,3.3,9,229
할리스커피 강남역점,커피전문점,역삼동 820-11,3.5,31,56
느린마을양조장 강남점,"호프,요리주점",서초동 1316-28,3.3,53,138
애슐리W 강남2호점,패밀리레스토랑,서초동 1317-20,1.5,30,187
더플라잉팬 레드,양식,서초동 1317-27,3.1,72,142
스타벅스 몬테소리점,커피전문점,서초동 1318-8,3.6,17,22
더나인,디저트카페,서초동 1317-14,3.0,7,14
투뿔등심 강남역점,"육류,고기",역삼1동 825-20,2.8,9,47
KFC 강남역점,패스트푸드,서초동 1317-6,2.3,6,17
던킨도너츠 강남본점,도넛,서초동 1328-1,3.8,17,76
스노우폭스 강남센트럴점,도시락,역삼동 825-20,3.5,22,65
써스티몽크 강남역점,"호프,요리주점",서초동 1317,4.3,12,46
카페마마스 강남역점,카페,서초동 1321-6,3.2,154,143
육첩반상 강남역점,한식,서초동 1317-1,2.9,10,154
버거킹 강남대로점,패스트푸드,역삼동 820-10,1.5,16,20
딸부자네불백 강남역9번출구점,"육류,고기",서초동 1317-11,2.3,9,62
곤트란쉐리에 강남역센트럴애비뉴점,"제과,베이커리",역삼동 825-20,2.7,10,35
에덴식당 강남점,한식,역삼동 825-20,4.3,12,38
크리스피크림도넛 강남역점,도넛,역삼동 825-8,3.3,13,33
커피빈 강남역12번출구점,커피전문점,역삼동 822-5,4.0,5,18
제레미20 강남역점,중식,역삼동 825-20,2.9,29,132
계절의맛 강남점,일식,역삼동 825-12,3.0,9,21
갤러리지아르체,갤러리카페,서울 강남구 역삼동 858 강남역 신분당선지하상가,3.0,1,13
투썸플레이스 강남역아라타워점,커피전문점,서초동 1317-20,0.0,0,13
매드포갈릭 강남삼성타운점,패밀리레스토랑,서초동 1320-10,3.2,38,67
아티제 강남역점,"제과,베이커리",역삼동 825-9,4.2,17,23
천향마라탕 강남점,중식,역삼동 825-20,3.6,7,21
뚜레쥬르 강남점,"제과,베이커리",서초동 1317-20,3.7,6,19
연타발 강남역점,"곱창,막창",서초동 1317-19,3.9,30,53
이자카야심 강남본점,일본식주점,서초동 1317-11,1.5,9,128
스타벅스 강남GT타워점,커피전문점,서초동 1317-25,2.5,11,19
바른고기정육점 강남점,"육류,고기",역삼동 825-18,3.7,3,14
공차 강남글라스점,카페,역삼동 820-9,3.1,15,23
사가라멘 강남역점,일본식라면,서초동 1317-11,2.6,10,174
앤트러사이트 강남점,카페,서초동 1318-2,3.5,6,14
던킨도너츠 CF강남스퀘어점,도넛,역삼동 819-10,3.0,9,31
청담주막 강남역점,"호프,요리주점",서초동 1317-13,3.0,5,17
폴바셋 강남GT타워점,커피전문점,서초동 1317-28,2.7,6,10
동대문엽기떡볶이 강남역점,떡볶이,서초동 1317,1.8,11,49
공차 강남역점,카페,역삼동 804,3.3,18,14
옥수수통닭&삼둥이3마리치킨 강남본점,치킨,역삼동 825-20,3.0,3,65
강남일미포차,"해물,생선",역삼동 822,2.8,4,45
아티제 삼성타운점,"제과,베이커리",서초동 1320-10,3.5,27,14
커피빈 강남역GT타워옆점,커피전문점,서초동 1317-32,3.0,2,10
에그셀런트 강남역점,샌드위치,역삼동 825-20,5.0,3,24
버블티웍스,카페,역삼동 825-20,4.3,33,50
콩뿌리콩나물국밥헐리우드,국밥,서초동 1317-11,2.3,4,22
868식당,갈비,역삼동 825-6,2.1,10,18
구레스시,"초밥,롤",역삼동 825,4.3,4,1
잇스파이스 강남역점,동남아음식,서초동 1317-13,3.4,24,21
강가 강남점,인도음식,서초동 1320-10,3.3,42,23
헬로그린,샌드위치,역삼동 825-20,3.6,7,28
반월당닭강정 강남역점,닭강정,역삼동 821-1,2.3,13,19
대참치 강남점,참치회,역삼동 825-20,3.0,3,28
더치맥앤펍 강남본점,"호프,요리주점",역삼동 825-20,1.0,1,126
리샨 삼성타운점,중화요리,서초동 1320-10,3.9,10,19
아이러브펍,"호프,요리주점",역삼동 819-10,3.6,9,20
밀크뮤직타운,"호프,요리주점",서초동 1318-5,1.0,1,44
돌깨마을 맷돌순두부 강남점,두부전문점,역삼동 825-20,2.2,10,25
보드스쿨 강남역점,보드카페,서초동 1317-11,3.8,4,18
방이편백 육분삼십 강남점,"육류,고기",서초동 1317-10,0.0,0,14
롱브레드 강남역점,샌드위치,서초동 1317-26,3.6,32,24
로봇김밥 강남역점,분식,역삼동 858,2.3,15,19
명랑핫도그 강남지하상가점,패스트푸드,역삼동 804,2.8,10,16
바나프레소 강남역점,카페,역삼동 822-7,3.3,3,9
커피빈 서초부띠크모나코점,커피전문점,서초동 1316-5,4.2,5,8
크리스피크림도넛 강남역지하쇼핑센터점,도넛,역삼동 804,3.7,3,10
강남포차,실내포장마차,서초동 1316-2,4.3,4,4
빠아앙 강남역점,"제과,베이커리",역삼동 858,3.2,9,93
철판목장 강남역점,"스테이크,립",서초동 1320-10,4.0,6,67
에그스탑 강남점,햄버거,서초동 1316-23,1.5,2,14
메가커피 강남역점,커피전문점,역삼동 821-1,4.3,3,3
잉화츠탕리,"호프,요리주점",서초동 1317-11,5.0,1,13
연희동칼국수 강남역점,국수,서초동 1317-23,2.9,8,19
포메인 강남센터점,동남아음식,역삼동 819-10,1.9,7,8
공차 강남메가박스점,카페,서초동 1317-20,3.2,10,3
뉴욕김치찌개,"찌개,전골",서울 강남구 역삼동 825-19 센트럴푸르지오시티,3.5,6,22
마약냉면 강남역점,냉면,역삼동 825-20,2.0,8,19
명인만두 강남1호점,분식,역삼동 822,2.0,37,11
자니로켓 강남역삼성타운점,햄버거,서초동 1320-10,2.2,5,10
파리바게뜨 강남모나코점,"제과,베이커리",서초동 1316-4,4.0,5,1
백년불고기 강남점,"불고기,두루치기",역삼동 825-20,0.0,0,22
신의주찹쌀순대 강남역점,순대,서초동 1317-7,2.2,20,30
달떡볶이,떡볶이,서초동 1321-6,5.0,1,1
배스킨라빈스 강남역사점,아이스크림,역삼동 858,2.4,5,5
대사시미,회,역삼동 825-20,0.0,0,11
더카페868,카페,역삼동 825-6,2.2,13,12
찹쌀미친꽈배기 강남역점,도넛,서초동 1315,5.0,1,4
시크릿코드 강남역점,테마카페,역삼동 825-1,2.0,2,46
포냐베트남쌀국수 강남점,베트남음식,역삼동 858,3.8,9,22
야기카레,일식,역삼동 825-20,4.6,5,5
김밥천국,분식,서초동 1316-15,1.7,6,1
24시통돼지찌개집,"찌개,전골",역삼동 826-6,2.5,2,4
바다에서온건강 오징어생선구이,"해물,생선",역삼동 826-6,3.8,4,18
고양이다락방 강남점,고양이카페,서초동 1317-11,4.1,23,33
꼬닐스핫도그,패스트푸드,서울 서초구 서초동 1318-11,0.0,0,32
남운 강남점,중화요리,서초동 1316-3,2.2,9,18
팔공티 강남역사점,카페,역삼동 804,3.3,3,6
커피빈 삼성전자강남사옥점,커피전문점,서초동 1320-10,3.5,2,0
커피빈 삼성생명강남사옥점,커피전문점,서초동 1321-15,4.5,2,1
강남소바,"돈까스,우동",서울 강남구 역삼동 825-19 강남역센트럴애비뉴,4.3,10,9
땡스매트릭스카페 강남1호점,카페,역삼동 826-3,0.0,0,6
커핀그루나루 서초플래티넘점,커피전문점,서초동 1321-11,0.0,0,2
포가네쌀국수,베트남음식,서초동 1321-11,0.0,0,8
던킨도너츠 강남역사2호점,도넛,역삼동 858,3.0,2,7
마리김밥 서울강남역점,분식,역삼동 858,1.0,1,31
컴포즈커피 강남역사점,커피전문점,역삼동 821-1,3.5,2,4
강남행상,"육류,고기",서초동 1317-11,0.0,0,26
텍사스콘치킨,치킨,역삼동 825-20,0.0,0,59
포베이 삼성서초사옥점,동남아음식,서초동 1320-10,2.0,1,7
아티제 삼성타운2점,"제과,베이커리",서초동 1320-10,3.0,1,10
스시벤 강남점,도시락,서초동 1316-35,2.2,6,3
차얌 강남역점,카페,역삼동 858,1.8,4,31
청춘감성쌀핫도그 강남역점,패스트푸드,역삼동 821,3.0,1,1
포마토 강남2호점,분식,서초동 1317-11,1.2,5,6
카페게이트 강남역센트럴점,카페,역삼동 825-20,5.0,2,2
카페에바로쏘,카페,역삼동 825-20,4.5,2,10
공간29,카페,서초동 1316-29,1.0,2,27
커피나무카페,커피전문점,서초동 1319-13,0.0,0,2
스마일박스,카페,역삼동 822-4,0.0,0,2
던킨도너츠 강남역사점,도넛,역삼동 804,3.0,1,4
알로하무스비 강남직영점,도시락,역삼동 825-20,0.0,0,25
미진식당,한식,역삼동 825,4.5,2,3
라면집,분식,서초동 1316-17,4.4,9,12
곱깨비 강남역점,"곱창,막창",서초동 1317-11,2.5,2,6
세븐클루스 강남1호점,테마카페,역삼동 825-1,1.0,1,67
김밥천국카페 강남역지하상가점,분식,역삼동 804,0.0,0,1
던킨도너츠 삼성서초사옥점,도넛,서초동 1320-10,2.0,2,3
포490베트남쌀국수 강남점,베트남음식,역삼동 858,4.5,2,10
아워홈 메리츠타워 강남점,구내식당,역삼동 825-11,5.0,2,5
전주콩뿌리콩나물국밥,국밥,서초동 1321-6,3.0,1,2
펀비어킹 강남메가박스점,"호프,요리주점",서초동 1317-11,0.0,0,0
커피에반하다 강남진흥상가점,커피전문점,서초동 1315,2.0,3,1
전주밥차,한식뷔페,서초동 1321-11,5.0,1,1
한우등심한판,"육류,고기",서초동 1316-2,5.0,2,2
바른식빵 강남역점,"제과,베이커리",역삼동 821,0.0,0,5
한마음식당,분식,역삼동 825-36,3.0,5,11
서울식당,한정식,서초동 1315,0.0,0,3
안동찜닭,닭요리,서초동 1321-6,0.0,0,0
매머드커피 강남역점,커피전문점,역삼동 825-20,0.0,0,0
쥬씨 강남점,카페,역삼동 821-1,1.7,3,2
시래식당,중식,역삼동 825-20,2.0,3,17
겔라포트,"호프,요리주점",서초동 1319-14,4.3,5,5
맛뜸뼈다귀해장국 강남점,해장국,서초동 1321-1,0.0,0,0
마리웨일237 강남역지하상가점,디저트카페,역삼동 804,0.0,0,3
소하우스,"육류,고기",역삼동 825-20,1.0,1,9
소노야 강남역점,"돈까스,우동",서울 강남구 역삼동 858 신분당선 강남역,3.1,8,50
파리바게뜨 신분당선강남역점,"제과,베이커리",역삼동 858,1.0,2,8
커피니 강남역점,커피전문점,서초동 1316-25,0.0,0,1
이디야커피 강남역지하상가점,커피전문점,역삼동 804,3.3,8,4
소소한식당,퓨전일식,서초동 1316-25,0.0,0,4
강남식당,한식,서초동 1321,2.0,1,4
빽다방 강남역지하도점,커피전문점,역삼동 858,3.0,6,5
써스티몽크 역삼점,"호프,요리주점",서초동 1317,0.0,0,6
더레스토랑컴퍼니,양식,역삼동 825-18,0.0,0,0
오니기리와이규동 강남역점,퓨전일식,서초동 1319-13,2.7,9,6
돈가네 교대점,"찌개,전골",서초동 1315,3.2,5,8
커피니 커피니앤더테이블점,커피전문점,서초동 1316-25,3.0,2,7
종로김밥 서초진흥점,분식,서초동 1315,1.0,1,1
제일치킨호프,치킨,서초동 1315,3.7,3,1
남도해물탕,"매운탕,해물탕",서초동 1317-11,0.0,0,1
소만옥,한식,서초동 1320-10,2.2,13,3
저스트기네스 강남역점,"호프,요리주점",역삼동 825-20,4.0,4,0
파스쿠찌 신분당강남역점,커피전문점,역삼동 825,3.0,3,2
자연식빵 강남직영점,"제과,베이커리",역삼동 858,1.0,1,33
세븐트레인포차,실내포장마차,역삼동 822-2,5.0,3,0
쥬시빈 강남역점,생과일전문점,역삼동 825-30,3.0,1,0
소스페소,커피전문점,서초동 1316-15,0.0,0,1
카페아이엠티 삼성타운점,커피전문점,서초동 1321-6,3.8,6,0
카페자스 강남점,카페,서초동 1321-6,3.7,10,1
천유향 마라향솥&마라탕,중식,서초동 1321-6,0.0,0,1
오늘와인한잔 강남역1번출구점,와인바,역삼동 825-20,5.0,1,0
송사부수제쌀고로케 강남역지하상가점,"제과,베이커리",역삼동 858,3.8,9,21
추억의국민학교떡볶이 강남플래티넘타워점,떡볶이,서초동 1321-11,0.0,0,0
더커피빌리지 강남씨티점,커피전문점,서초동 1317-19,4.0,2,1
크리스탈스카이라운지,양식,역삼동 825,0.0,0,0
떼루와 강남2호점,생과일전문점,역삼동 821-1,0.0,0,0
업타운카페 세브란스병원점,카페,역삼동 825-11,3.5,2,2
마노핀 강남역점,디저트카페,역삼동 804,0.0,0,2
올자연식빵 강남점,"제과,베이커리",서울 서초구 서초동 1374 강남역지하상가 신분당선상가,0.0,0,52
스테이크레이브 강남역점,이탈리안,역삼동 825-20,0.0,0,1
인생짬뽕,중화요리,서초동 1321-6,0.0,0,0
악바리부대찌개,"찌개,전골",서울 서초구 서초동 1317-35,0.0,0,0
원앤 강남직영점,일식,역삼동 825-20,0.0,0,5
쉬림스타 센트럴애비뉴점,해산물,역삼동 825-20,3.0,2,2
커피온리 강남역지하상가점,커피전문점,역삼동 858,3.0,2,5
나주농협 한운암소직매점,"육류,고기",역삼1동 822-7,0.0,0,0
슈가더와플,"제과,베이커리",역삼동 825-20,0.0,0,0
UCL 강남역점,카페,서초동 1316-5,5.0,1,0
삼성웰스토리,구내식당,서초2동 1320-10,4.0,1,0
쿠키야,간식,역삼동 858,0.0,0,1
웅스키친,이탈리안,서초동 1321-6,0.0,0,0
소미미단팥빵 강남역점,"제과,베이커리",서울 강남구 역삼동 858 강남역지하쇼핑센터,2.0,1,0
비스트로라보,이탈리안,역삼동 825-20,0.0,0,4
더쯥 강남역점,카페,역삼동 825-20,4.0,1,4
데어리퀸,한식,역삼동 858,0.0,0,0
